TransactionID;Date;ClientID;ProductID;Quantity;TotalPrice;StyleID;Category;ProductName;Price;StyleName;Material;Name;Country
426;2023-07-25 12:02:10;1026;2036;9;555,21;3014;Clothing;Product_2036;61,69;Style_3014;Leather;Client_1026;Germany
427;2023-02-24 15:42:42;1066;2040;7;3099,67;3020;Accessories;Product_2040;442,81;Style_3020;Cotton;Client_1066;UK
428;2023-02-22 02:29:55;1073;2037;7;1635,9;3018;Clothing;Product_2037;233,7;Style_3018;Cotton;Client_1073;Australia
429;2023-07-26 23:00:54;1073;2033;1;441,43;3007;Clothing;Product_2033;441,43;Style_3007;Polyester;Client_1073;Australia
430;2023-01-14 20:18:01;1040;2036;4;246,76;3014;Clothing;Product_2036;61,69;Style_3014;Leather;Client_1040;Japan
431;2023-02-09 08:25:57;1017;2003;2;460,46;3015;Shoes;Product_2003;230,23;Style_3015;Leather;Client_1017;Japan
432;2023-09-10 03:21:48;1001;2009;2;289,22;3011;Shoes;Product_2009;144,61;Style_3011;Silk;Client_1001;UK
433;2023-01-15 22:32:04;1089;2008;2;599,48;3011;Accessories;Product_2008;299,74;Style_3011;Silk;Client_1089;Italy
434;2023-03-09 09:46:40;1061;2033;4;1765,72;3007;Clothing;Product_2033;441,43;Style_3007;Polyester;Client_1061;Australia
435;2023-12-07 07:35:30;1043;2006;1;337,73;3007;Shoes;Product_2006;337,73;Style_3007;Polyester;Client_1043;Australia
436;2023-05-25 15:39:49;1042;2041;4;675,72;3015;Clothing;Product_2041;168,93;Style_3015;Leather;Client_1042;France
437;2023-03-22 21:20:00;1025;2039;2;428,18;3002;Accessories;Product_2039;214,09;Style_3002;Cotton;Client_1025;Italy
438;2023-08-19 15:25:24;1039;2004;5;283,75;3011;Shoes;Product_2004;56,75;Style_3011;Silk;Client_1039;UK
439;2023-02-18 02:18:23;1035;2013;3;1277,91;3002;Shoes;Product_2013;425,97;Style_3002;Cotton;Client_1035;Australia
440;2023-03-01 00:38:55;1003;2049;8;1274,72;3004;Shoes;Product_2049;159,34;Style_3004;Cotton;Client_1003;Germany
441;2023-03-19 23:22:31;1044;2002;4;1706,08;3020;Shoes;Product_2002;426,52;Style_3020;Cotton;Client_1044;USA
442;2023-09-24 17:09:11;1051;2005;1;191,7;3008;Shoes;Product_2005;191,7;Style_3008;Leather;Client_1051;Germany
443;2023-03-27 06:16:13;1094;2044;1;454,35;3008;Clothing;Product_2044;454,35;Style_3008;Leather;Client_1094;USA
444;2023-11-03 19:04:30;1098;2027;3;918,48;3020;Clothing;Product_2027;306,16;Style_3020;Cotton;Client_1098;Germany
445;2023-08-28 09:17:50;1012;2032;9;3153,96;3009;Clothing;Product_2032;350,44;Style_3009;Leather;Client_1012;France
446;2023-10-01 06:33:31;1019;2021;7;761,88;3010;Clothing;Product_2021;108,84;Style_3010;Silk;Client_1019;Italy
447;2023-08-02 21:09:55;1044;2008;2;599,48;3011;Accessories;Product_2008;299,74;Style_3011;Silk;Client_1044;USA
448;2023-01-03 21:57:29;1059;2038;9;1053,36;3009;Accessories;Product_2038;117,04;Style_3009;Leather;Client_1059;France
449;2023-01-27 14:21:59;1049;2008;2;599,48;3011;Accessories;Product_2008;299,74;Style_3011;Silk;Client_1049;Italy
450;2023-12-14 05:44:30;1061;2050;3;272,04;3018;Clothing;Product_2050;90,68;Style_3018;Cotton;Client_1061;Australia
451;2023-06-28 21:40:11;1017;2003;2;460,46;3015;Shoes;Product_2003;230,23;Style_3015;Leather;Client_1017;Japan
452;2023-11-29 07:12:26;1074;2044;3;1363,05;3008;Clothing;Product_2044;454,35;Style_3008;Leather;Client_1074;Australia
453;2023-04-02 19:40:32;1057;2003;6;1381,38;3015;Shoes;Product_2003;230,23;Style_3015;Leather;Client_1057;France
454;2023-03-25 10:32:48;1055;2022;9;4040,28;3016;Clothing;Product_2022;448,92;Style_3016;Cotton;Client_1055;France
455;2023-07-08 17:46:40;1047;2006;9;3039,57;3007;Shoes;Product_2006;337,73;Style_3007;Polyester;Client_1047;France
456;2023-03-05 00:50:27;1012;2002;7;2985,64;3020;Shoes;Product_2002;426,52;Style_3020;Cotton;Client_1012;France
457;2023-08-26 13:34:25;1062;2023;3;728,79;3015;Shoes;Product_2023;242,93;Style_3015;Leather;Client_1062;Germany
458;2023-03-02 20:22:21;1080;2044;4;1817,4;3008;Clothing;Product_2044;454,35;Style_3008;Leather;Client_1080;UK
459;2023-03-03 13:51:43;1088;2002;6;2559,12;3020;Shoes;Product_2002;426,52;Style_3020;Cotton;Client_1088;Germany
460;2023-05-23 19:56:24;1083;2038;5;585,2;3009;Accessories;Product_2038;117,04;Style_3009;Leather;Client_1083;Germany
461;2023-12-11 07:47:02;1008;2017;2;59,62;3001;Shoes;Product_2017;29,81;Style_3001;Silk;Client_1008;USA
462;2023-10-17 07:19:38;1095;2035;6;929,16;3004;Accessories;Product_2035;154,86;Style_3004;Cotton;Client_1095;France
463;2023-08-19 15:25:24;1021;2034;3;947,79;3018;Clothing;Product_2034;315,93;Style_3018;Cotton;Client_1021;USA
464;2023-03-12 07:44:09;1081;2023;8;1943,44;3015;Shoes;Product_2023;242,93;Style_3015;Leather;Client_1081;USA
465;2023-07-08 00:17:18;1087;2030;2;944;3019;Clothing;Product_2030;472;Style_3019;Polyester;Client_1087;Japan
466;2023-01-11 04:51:10;1080;2008;1;299,74;3011;Accessories;Product_2008;299,74;Style_3011;Silk;Client_1080;UK
467;2023-03-01 18:08:17;1070;2022;9;4040,28;3016;Clothing;Product_2022;448,92;Style_3016;Cotton;Client_1070;USA
468;2023-06-03 09:32:15;1072;2044;3;1363,05;3008;Clothing;Product_2044;454,35;Style_3008;Leather;Client_1072;UK
469;2023-05-04 03:43:25;1025;2036;1;61,69;3014;Clothing;Product_2036;61,69;Style_3014;Leather;Client_1025;Italy
470;2023-08-24 17:50:59;1082;2005;7;1341,9;3008;Shoes;Product_2005;191,7;Style_3008;Leather;Client_1082;Germany
471;2023-06-30 08:38:55;1089;2013;5;2129,85;3002;Shoes;Product_2013;425,97;Style_3002;Cotton;Client_1089;Italy
472;2023-05-13 15:05:14;1012;2029;5;547,5;3005;Clothing;Product_2029;109,5;Style_3005;Cotton;Client_1012;France
473;2023-10-31 03:37:39;1015;2031;1;303,44;3007;Accessories;Product_2031;303,44;Style_3007;Polyester;Client_1015;UK
474;2023-05-05 05:57:29;1059;2047;9;92,25;3014;Shoes;Product_2047;10,25;Style_3014;Leather;Client_1059;France
475;2023-07-01 19:37:39;1026;2016;7;948,29;3002;Accessories;Product_2016;135,47;Style_3002;Cotton;Client_1026;Germany
476;2023-08-28 00:33:09;1026;2042;8;558,56;3007;Accessories;Product_2042;69,82;Style_3007;Polyester;Client_1026;Germany
477;2023-07-05 19:49:11;1047;2030;9;4248;3019;Clothing;Product_2030;472;Style_3019;Polyester;Client_1047;France
478;2023-04-29 18:47:12;1032;2016;6;812,82;3002;Accessories;Product_2016;135,47;Style_3002;Cotton;Client_1032;France
479;2023-03-20 16:51:54;1010;2012;5;2430,7;3003;Shoes;Product_2012;486,14;Style_3003;Polyester;Client_1010;USA
480;2023-04-20 07:25:24;1016;2017;6;178,86;3001;Shoes;Product_2017;29,81;Style_3001;Silk;Client_1016;Germany
481;2023-02-17 17:33:42;1071;2016;2;270,94;3002;Accessories;Product_2016;135,47;Style_3002;Cotton;Client_1071;USA
482;2023-10-20 14:01:48;1017;2012;4;1944,56;3003;Shoes;Product_2012;486,14;Style_3003;Polyester;Client_1017;Japan
483;2023-01-26 03:23:15;1023;2008;3;899,22;3011;Accessories;Product_2008;299,74;Style_3011;Silk;Client_1023;Japan
484;2023-04-02 10:55:51;1026;2020;7;1576,89;3017;Shoes;Product_2020;225,27;Style_3017;Leather;Client_1026;Germany
485;2023-05-31 20:19:28;1085;2003;9;2072,07;3015;Shoes;Product_2003;230,23;Style_3015;Leather;Client_1085;UK
486;2023-10-14 09:22:10;1086;2016;5;677,35;3002;Accessories;Product_2016;135,47;Style_3002;Cotton;Client_1086;USA
487;2023-06-11 18:40:00;1007;2030;6;2832;3019;Clothing;Product_2030;472;Style_3019;Polyester;Client_1007;France
488;2023-11-15 19:39:06;1014;2045;2;286,68;3015;Accessories;Product_2045;143,34;Style_3015;Leather;Client_1014;UK
489;2023-03-07 22:47:56;1079;2023;3;728,79;3015;Shoes;Product_2023;242,93;Style_3015;Leather;Client_1079;Germany
490;2023-03-02 11:37:39;1007;2028;3;823,56;3003;Clothing;Product_2028;274,52;Style_3003;Polyester;Client_1007;France
491;2023-02-02 19:01:37;1009;2040;9;3985,29;3020;Accessories;Product_2040;442,81;Style_3020;Cotton;Client_1009;Italy
492;2023-09-17 19:00:11;1048;2005;7;1341,9;3008;Shoes;Product_2005;191,7;Style_3008;Leather;Client_1048;Japan
493;2023-11-09 06:14:46;1072;2020;8;1802,16;3017;Shoes;Product_2020;225,27;Style_3017;Leather;Client_1072;UK
494;2023-07-13 02:42:53;1059;2040;9;3985,29;3020;Accessories;Product_2040;442,81;Style_3020;Cotton;Client_1059;France
495;2023-01-14 20:18:01;1087;2044;6;2726,1;3008;Clothing;Product_2044;454,35;Style_3008;Leather;Client_1087;Japan
496;2023-02-15 13:05:35;1093;2001;4;1833,32;3007;Shoes;Product_2001;458,33;Style_3007;Polyester;Client_1093;USA
497;2023-06-13 23:08:06;1082;2030;1;472;3019;Clothing;Product_2030;472;Style_3019;Polyester;Client_1082;Germany
498;2023-03-04 16:05:46;1095;2021;8;870,72;3010;Clothing;Product_2021;108,84;Style_3010;Silk;Client_1095;France
499;2023-08-26 13:34:25;1094;2020;7;1576,89;3017;Shoes;Product_2020;225,27;Style_3017;Leather;Client_1094;USA
500;2023-10-02 08:47:34;1039;2006;2;675,46;3007;Shoes;Product_2006;337,73;Style_3007;Polyester;Client_1039;UK
501;2023-03-21 19:05:57;1099;2022;8;3591,36;3016;Clothing;Product_2022;448,92;Style_3016;Cotton;Client_1099;Japan
502;2023-08-21 02:24:09;1018;2018;5;1791,1;3012;Accessories;Product_2018;358,22;Style_3012;Polyester;Client_1018;Australia
503;2023-01-21 18:27:02;1059;2008;7;2098,18;3011;Accessories;Product_2008;299,74;Style_3011;Silk;Client_1059;France
504;2023-08-29 02:47:12;1017;2039;4;856,36;3002;Accessories;Product_2039;214,09;Style_3002;Cotton;Client_1017;Japan
505;2023-06-23 01:45:14;1014;2032;5;1752,2;3009;Clothing;Product_2032;350,44;Style_3009;Leather;Client_1014;UK
506;2023-06-15 18:51:32;1031;2033;8;3531,44;3007;Clothing;Product_2033;441,43;Style_3007;Polyester;Client_1031;Australia
507;2023-10-29 16:38:55;1024;2016;1;135,47;3002;Accessories;Product_2016;135,47;Style_3002;Cotton;Client_1024;UK
508;2023-11-22 17:48:06;1099;2012;1;486,14;3003;Shoes;Product_2012;486,14;Style_3003;Polyester;Client_1099;Japan
509;2023-05-12 04:06:29;1060;2038;4;468,16;3009;Accessories;Product_2038;117,04;Style_3009;Leather;Client_1060;Germany
510;2023-12-07 07:35:30;1045;2034;3;947,79;3018;Clothing;Product_2034;315,93;Style_3018;Cotton;Client_1045;USA
511;2023-01-01 00:00:00;1098;2014;2;727,3;3012;Shoes;Product_2014;363,65;Style_3012;Polyester;Client_1098;Germany
512;2023-05-21 15:28:17;1003;2036;3;185,07;3014;Clothing;Product_2036;61,69;Style_3014;Leather;Client_1003;Germany
513;2023-12-21 03:53:31;1037;2033;1;441,43;3007;Clothing;Product_2033;441,43;Style_3007;Polyester;Client_1037;Italy
514;2023-05-07 10:25:35;1043;2023;1;242,93;3015;Shoes;Product_2023;242,93;Style_3015;Leather;Client_1043;Australia
515;2023-03-10 20:45:24;1040;2050;6;544,08;3018;Clothing;Product_2050;90,68;Style_3018;Cotton;Client_1040;Japan
516;2023-07-03 15:21:05;1090;2045;5;716,7;3015;Accessories;Product_2045;143,34;Style_3015;Leather;Client_1090;Italy
517;2023-03-11 05:30:05;1055;2002;8;3412,16;3020;Shoes;Product_2002;426,52;Style_3020;Cotton;Client_1055;France
518;2023-07-04 17:35:08;1087;2041;2;337,86;3015;Clothing;Product_2041;168,93;Style_3015;Leather;Client_1087;Japan
519;2023-05-15 02:03:58;1039;2021;4;435,36;3010;Clothing;Product_2021;108,84;Style_3010;Silk;Client_1039;UK
520;2023-05-29 15:51:21;1015;2002;8;3412,16;3020;Shoes;Product_2002;426,52;Style_3020;Cotton;Client_1015;UK
521;2023-10-27 20:55:30;1004;2027;6;1836,96;3020;Clothing;Product_2027;306,16;Style_3020;Cotton;Client_1004;Japan
522;2023-12-05 03:07:23;1093;2009;1;144,61;3011;Shoes;Product_2009;144,61;Style_3011;Silk;Client_1093;USA
523;2023-12-06 22:50:49;1086;2001;4;1833,32;3007;Shoes;Product_2001;458,33;Style_3007;Polyester;Client_1086;USA
524;2023-02-12 06:23:25;1025;2011;1;197,63;3008;Shoes;Product_2011;197,63;Style_3008;Leather;Client_1025;Italy
525;2023-02-18 11:03:04;1013;2003;2;460,46;3015;Shoes;Product_2003;230,23;Style_3015;Leather;Client_1013;USA
526;2023-01-21 18:27:02;1082;2023;5;1214,65;3015;Shoes;Product_2023;242,93;Style_3015;Leather;Client_1082;Germany
527;2023-07-22 05:20:00;1033;2026;8;626,16;3012;Shoes;Product_2026;78,27;Style_3012;Polyester;Client_1033;France
528;2023-09-07 05:24:19;1016;2004;8;454;3011;Shoes;Product_2004;56,75;Style_3011;Silk;Client_1016;Germany
529;2023-09-02 11:43:25;1042;2018;3;1074,66;3012;Accessories;Product_2018;358,22;Style_3012;Polyester;Client_1042;France
530;2023-03-04 16:05:46;1066;2006;4;1350,92;3007;Shoes;Product_2006;337,73;Style_3007;Polyester;Client_1066;UK
531;2023-10-29 16:38:55;1055;2035;6;929,16;3004;Accessories;Product_2035;154,86;Style_3004;Cotton;Client_1055;France
532;2023-10-24 14:13:20;1099;2022;3;1346,76;3016;Clothing;Product_2022;448,92;Style_3016;Cotton;Client_1099;Japan
533;2023-02-23 22:13:20;1042;2043;2;369,18;3012;Accessories;Product_2043;184,59;Style_3012;Polyester;Client_1042;France
534;2023-01-29 18:50:05;1034;2015;6;753,78;3006;Accessories;Product_2015;125,63;Style_3006;Silk;Client_1034;USA
535;2023-11-19 11:05:57;1030;2022;5;2244,6;3016;Clothing;Product_2022;448,92;Style_3016;Cotton;Client_1030;Germany
536;2023-03-19 05:53:09;1013;2037;5;1168,5;3018;Clothing;Product_2037;233,7;Style_3018;Cotton;Client_1013;USA
537;2023-03-15 14:26:18;1013;2042;5;349,1;3007;Accessories;Product_2042;69,82;Style_3007;Polyester;Client_1013;USA
538;2023-10-06 00:14:25;1018;2012;5;2430,7;3003;Shoes;Product_2012;486,14;Style_3003;Polyester;Client_1018;Australia
539;2023-03-25 01:48:06;1032;2047;3;30,75;3014;Shoes;Product_2047;10,25;Style_3014;Leather;Client_1032;France
540;2023-09-03 22:42:10;1096;2049;7;1115,38;3004;Shoes;Product_2049;159,34;Style_3004;Cotton;Client_1096;France
541;2023-03-24 08:18:44;1099;2042;6;418,92;3007;Accessories;Product_2042;69,82;Style_3007;Polyester;Client_1099;Japan
542;2023-08-28 18:02:31;1039;2038;4;468,16;3009;Accessories;Product_2038;117,04;Style_3009;Leather;Client_1039;UK
543;2023-07-13 11:27:34;1046;2018;2;716,44;3012;Accessories;Product_2018;358,22;Style_3012;Polyester;Client_1046;Germany
544;2023-06-10 07:41:16;1029;2045;9;1290,06;3015;Accessories;Product_2045;143,34;Style_3015;Leather;Client_1029;Australia
545;2023-05-27 02:38:34;1062;2035;1;154,86;3004;Accessories;Product_2035;154,86;Style_3004;Cotton;Client_1062;Germany
546;2023-01-17 18:15:30;1093;2030;4;1888;3019;Clothing;Product_2030;472;Style_3019;Polyester;Client_1093;USA
547;2023-03-26 12:46:51;1062;2024;1;286,01;3015;Accessories;Product_2024;286,01;Style_3015;Leather;Client_1062;Germany
548;2023-04-21 18:24:09;1057;2042;6;418,92;3007;Accessories;Product_2042;69,82;Style_3007;Polyester;Client_1057;France
549;2023-07-11 06:59:28;1016;2030;4;1888;3019;Clothing;Product_2030;472;Style_3019;Polyester;Client_1016;Germany
550;2023-02-21 17:45:14;1056;2014;5;1818,25;3012;Shoes;Product_2014;363,65;Style_3012;Polyester;Client_1056;UK
551;2023-05-31 20:19:28;1010;2006;5;1688,65;3007;Shoes;Product_2006;337,73;Style_3007;Polyester;Client_1010;USA
552;2023-07-06 13:18:34;1030;2003;9;2072,07;3015;Shoes;Product_2003;230,23;Style_3015;Leather;Client_1030;Germany
553;2023-05-16 13:02:42;1025;2016;1;135,47;3002;Accessories;Product_2016;135,47;Style_3002;Cotton;Client_1025;Italy
554;2023-07-25 20:46:51;1084;2007;2;672,6;3019;Clothing;Product_2007;336,3;Style_3019;Polyester;Client_1084;USA
555;2023-11-19 11:05:57;1005;2014;6;2181,9;3012;Shoes;Product_2014;363,65;Style_3012;Polyester;Client_1005;Australia
556;2023-04-05 00:08:39;1065;2009;5;723,05;3011;Shoes;Product_2009;144,61;Style_3011;Silk;Client_1065;Australia
557;2023-08-27 15:48:28;1094;2015;7;879,41;3006;Accessories;Product_2015;125,63;Style_3006;Silk;Client_1094;USA
558;2023-06-21 06:01:48;1049;2021;3;326,52;3010;Clothing;Product_2021;108,84;Style_3010;Silk;Client_1049;Italy
559;2023-12-13 20:59:49;1003;2035;3;464,58;3004;Accessories;Product_2035;154,86;Style_3004;Cotton;Client_1003;Germany
560;2023-12-20 10:24:09;1045;2002;2;853,04;3020;Shoes;Product_2002;426,52;Style_3020;Cotton;Client_1045;USA
561;2023-01-05 00:11:32;1014;2027;3;918,48;3020;Clothing;Product_2027;306,16;Style_3020;Cotton;Client_1014;UK
562;2023-04-30 21:01:16;1030;2002;1;426,52;3020;Shoes;Product_2002;426,52;Style_3020;Cotton;Client_1030;Germany
563;2023-09-25 19:23:15;1068;2035;5;774,3;3004;Accessories;Product_2035;154,86;Style_3004;Cotton;Client_1068;France
564;2023-10-13 07:08:06;1018;2018;5;1791,1;3012;Accessories;Product_2018;358,22;Style_3012;Polyester;Client_1018;Australia
565;2023-12-19 08:10:05;1062;2014;7;2545,55;3012;Shoes;Product_2014;363,65;Style_3012;Polyester;Client_1062;Germany
566;2023-05-11 01:52:26;1037;2020;4;901,08;3017;Shoes;Product_2020;225,27;Style_3017;Leather;Client_1037;Italy
567;2023-12-20 19:08:50;1025;2018;3;1074,66;3012;Accessories;Product_2018;358,22;Style_3012;Polyester;Client_1025;Italy
568;2023-05-29 07:06:40;1048;2010;1;285,01;3004;Shoes;Product_2010;285,01;Style_3004;Cotton;Client_1048;Japan
569;2023-09-01 00:44:41;1065;2025;8;2806,4;3019;Clothing;Product_2025;350,8;Style_3019;Polyester;Client_1065;Australia
570;2023-05-16 13:02:42;1053;2002;3;1279,56;3020;Shoes;Product_2002;426,52;Style_3020;Cotton;Client_1053;France
571;2023-01-03 13:12:48;1079;2025;2;701,6;3019;Clothing;Product_2025;350,8;Style_3019;Polyester;Client_1079;Germany
572;2023-02-14 02:06:51;1073;2033;4;1765,72;3007;Clothing;Product_2033;441,43;Style_3007;Polyester;Client_1073;Australia
573;2023-05-07 10:25:35;1015;2036;3;185,07;3014;Clothing;Product_2036;61,69;Style_3014;Leather;Client_1015;UK
574;2023-09-03 22:42:10;1049;2031;1;303,44;3007;Accessories;Product_2031;303,44;Style_3007;Polyester;Client_1049;Italy
575;2023-02-02 10:16:56;1088;2014;3;1090,95;3012;Shoes;Product_2014;363,65;Style_3012;Polyester;Client_1088;Germany
576;2023-08-24 17:50:59;1068;2001;2;916,66;3007;Shoes;Product_2001;458,33;Style_3007;Polyester;Client_1068;France
577;2023-09-11 23:05:14;1012;2046;8;2618,96;3003;Clothing;Product_2046;327,37;Style_3003;Polyester;Client_1012;France
578;2023-04-25 18:35:41;1059;2016;6;812,82;3002;Accessories;Product_2016;135,47;Style_3002;Cotton;Client_1059;France
579;2023-03-06 11:49:11;1037;2046;9;2946,33;3003;Clothing;Product_2046;327,37;Style_3003;Polyester;Client_1037;Italy
580;2023-07-16 09:25:03;1061;2003;8;1841,84;3015;Shoes;Product_2003;230,23;Style_3015;Leather;Client_1061;Australia
581;2023-09-24 08:24:30;1043;2035;3;464,58;3004;Accessories;Product_2035;154,86;Style_3004;Cotton;Client_1043;Australia
582;2023-11-13 06:26:18;1070;2041;5;844,65;3015;Clothing;Product_2041;168,93;Style_3015;Leather;Client_1070;USA
583;2023-01-15 13:47:23;1039;2006;7;2364,11;3007;Shoes;Product_2006;337,73;Style_3007;Polyester;Client_1039;UK
584;2023-09-27 06:21:59;1056;2025;5;1754;3019;Clothing;Product_2025;350,8;Style_3019;Polyester;Client_1056;UK
585;2023-09-14 03:33:20;1063;2013;8;3407,76;3002;Shoes;Product_2013;425,97;Style_3002;Cotton;Client_1063;USA
586;2023-12-02 22:39:17;1046;2034;5;1579,65;3018;Clothing;Product_2034;315,93;Style_3018;Cotton;Client_1046;Germany
587;2023-07-02 13:07:02;1088;2008;1;299,74;3011;Accessories;Product_2008;299,74;Style_3011;Silk;Client_1088;Germany
588;2023-12-16 01:27:56;1011;2021;5;544,2;3010;Clothing;Product_2021;108,84;Style_3010;Silk;Client_1011;USA
589;2023-02-22 11:14:36;1062;2034;4;1263,72;3018;Clothing;Product_2034;315,93;Style_3018;Cotton;Client_1062;Germany
590;2023-03-14 20:56:56;1077;2004;6;340,5;3011;Shoes;Product_2004;56,75;Style_3011;Silk;Client_1077;France
591;2023-12-05 03:07:23;1098;2025;3;1052,4;3019;Clothing;Product_2025;350,8;Style_3019;Polyester;Client_1098;Germany
592;2023-09-21 10:27:02;1025;2015;5;628,15;3006;Accessories;Product_2015;125,63;Style_3006;Silk;Client_1025;Italy
593;2023-06-17 14:34:57;1071;2004;2;113,5;3011;Shoes;Product_2004;56,75;Style_3011;Silk;Client_1071;USA
594;2023-09-24 08:24:30;1052;2045;6;860,04;3015;Accessories;Product_2045;143,34;Style_3015;Leather;Client_1052;Germany
595;2023-10-01 15:18:12;1004;2012;6;2916,84;3003;Shoes;Product_2012;486,14;Style_3003;Polyester;Client_1004;Japan
596;2023-12-03 16:08:39;1059;2032;5;1752,2;3009;Clothing;Product_2032;350,44;Style_3009;Leather;Client_1059;France
597;2023-11-27 20:13:42;1072;2032;6;2102,64;3009;Clothing;Product_2032;350,44;Style_3009;Leather;Client_1072;UK
598;2023-07-22 22:49:22;1020;2028;7;1921,64;3003;Clothing;Product_2028;274,52;Style_3003;Polyester;Client_1020;USA
599;2023-07-18 22:37:50;1093;2013;5;2129,85;3002;Shoes;Product_2013;425,97;Style_3002;Cotton;Client_1093;USA
600;2023-04-02 19:40:32;1063;2031;1;303,44;3007;Accessories;Product_2031;303,44;Style_3007;Polyester;Client_1063;USA
601;2023-05-22 17:42:21;1054;2014;8;2909,2;3012;Shoes;Product_2014;363,65;Style_3012;Polyester;Client_1054;Germany
602;2023-08-05 01:38:01;1074;2020;4;901,08;3017;Shoes;Product_2020;225,27;Style_3017;Leather;Client_1074;Australia
603;2023-11-18 08:51:54;1098;2018;9;3223,98;3012;Accessories;Product_2018;358,22;Style_3012;Polyester;Client_1098;Germany
604;2023-04-03 21:54:36;1057;2029;6;657;3005;Clothing;Product_2029;109,5;Style_3005;Cotton;Client_1057;France
605;2023-09-15 23:16:45;1090;2006;1;337,73;3007;Shoes;Product_2006;337,73;Style_3007;Polyester;Client_1090;Italy
606;2023-10-24 14:13:20;1041;2032;3;1051,32;3009;Clothing;Product_2032;350,44;Style_3009;Leather;Client_1041;Japan
607;2023-12-02 05:09:55;1003;2029;3;328,5;3005;Clothing;Product_2029;109,5;Style_3005;Cotton;Client_1003;Germany
608;2023-06-13 14:23:25;1006;2043;4;738,36;3012;Accessories;Product_2043;184,59;Style_3012;Polyester;Client_1006;UK
609;2023-01-04 06:42:10;1005;2002;6;2559,12;3020;Shoes;Product_2002;426,52;Style_3020;Cotton;Client_1005;Australia
610;2023-10-27 20:55:30;1005;2023;7;1700,51;3015;Shoes;Product_2023;242,93;Style_3015;Leather;Client_1005;Australia
611;2023-10-18 09:33:42;1054;2019;4;257,36;3012;Clothing;Product_2019;64,34;Style_3012;Polyester;Client_1054;Germany
612;2023-03-29 19:29:01;1047;2031;6;1820,64;3007;Accessories;Product_2031;303,44;Style_3007;Polyester;Client_1047;France
613;2023-04-02 02:11:10;1087;2005;1;191,7;3008;Shoes;Product_2005;191,7;Style_3008;Leather;Client_1087;Japan
614;2023-11-16 04:23:47;1049;2019;8;514,72;3012;Clothing;Product_2019;64,34;Style_3012;Polyester;Client_1049;Italy
615;2023-01-02 10:58:44;1009;2034;7;2211,51;3018;Clothing;Product_2034;315,93;Style_3018;Cotton;Client_1009;Italy
616;2023-02-12 23:52:48;1099;2010;9;2565,09;3004;Shoes;Product_2010;285,01;Style_3004;Cotton;Client_1099;Japan
617;2023-10-19 11:47:45;1020;2025;3;1052,4;3019;Clothing;Product_2025;350,8;Style_3019;Polyester;Client_1020;USA
618;2023-05-16 21:47:23;1061;2002;2;853,04;3020;Shoes;Product_2002;426,52;Style_3020;Cotton;Client_1061;Australia
619;2023-01-24 07:39:49;1035;2011;1;197,63;3008;Shoes;Product_2011;197,63;Style_3008;Leather;Client_1035;Australia
620;2023-02-22 19:59:17;1050;2050;3;272,04;3018;Clothing;Product_2050;90,68;Style_3018;Cotton;Client_1050;France
621;2023-03-23 06:04:41;1082;2031;5;1517,2;3007;Accessories;Product_2031;303,44;Style_3007;Polyester;Client_1082;Germany
622;2023-03-28 17:14:57;1062;2015;2;251,26;3006;Accessories;Product_2015;125,63;Style_3006;Silk;Client_1062;Germany
623;2023-03-06 03:04:30;1017;2009;3;433,83;3011;Shoes;Product_2009;144,61;Style_3011;Silk;Client_1017;Japan
624;2023-10-11 11:24:41;1088;2023;4;971,72;3015;Shoes;Product_2023;242,93;Style_3015;Leather;Client_1088;Germany
625;2023-11-07 10:31:21;1003;2019;7;450,38;3012;Clothing;Product_2019;64,34;Style_3012;Polyester;Client_1003;Germany
626;2023-04-13 09:16:24;1032;2009;3;433,83;3011;Shoes;Product_2009;144,61;Style_3011;Silk;Client_1032;France
627;2023-01-23 14:10:27;1099;2035;9;1393,74;3004;Accessories;Product_2035;154,86;Style_3004;Cotton;Client_1099;Japan
628;2023-03-20 16:51:54;1013;2021;8;870,72;3010;Clothing;Product_2021;108,84;Style_3010;Silk;Client_1013;USA
629;2023-11-07 19:16:02;1089;2009;4;578,44;3011;Shoes;Product_2009;144,61;Style_3011;Silk;Client_1089;Italy
630;2023-10-28 23:09:33;1073;2028;1;274,52;3003;Clothing;Product_2028;274,52;Style_3003;Polyester;Client_1073;Australia
631;2023-10-17 07:19:38;1068;2046;1;327,37;3003;Clothing;Product_2046;327,37;Style_3003;Polyester;Client_1068;France
632;2023-09-08 16:23:04;1014;2007;1;336,3;3019;Clothing;Product_2007;336,3;Style_3019;Polyester;Client_1014;UK
633;2023-06-17 14:34:57;1098;2016;1;135,47;3002;Accessories;Product_2016;135,47;Style_3002;Cotton;Client_1098;Germany
634;2023-12-05 03:07:23;1011;2016;8;1083,76;3002;Accessories;Product_2016;135,47;Style_3002;Cotton;Client_1011;USA
635;2023-08-10 21:32:58;1056;2033;3;1324,29;3007;Clothing;Product_2033;441,43;Style_3007;Polyester;Client_1056;UK
636;2023-02-07 21:27:12;1067;2004;6;340,5;3011;Shoes;Product_2004;56,75;Style_3011;Silk;Client_1067;USA
637;2023-02-05 16:59:06;1092;2004;3;170,25;3011;Shoes;Product_2004;56,75;Style_3011;Silk;Client_1092;Australia
638;2023-07-05 19:49:11;1029;2039;5;1070,45;3002;Accessories;Product_2039;214,09;Style_3002;Cotton;Client_1029;Australia
